reviewId,country,userName,score,at,title,content,thumbsUpCount,appVersion,category,sentiment,churn_risk,tenure,summary,stars
7389360625,de,N H J S,5,2021-05-26 06:09:06,Eine Empfelung von mir,Keine Werbung oder andere Werbeanzeigen. Es ist ein super Spiel ich empfehle es euch.,0,10.1.1,praise,positive,False,unknown,Player praises the game for having no ads and recommends it.,
7383308539,de,Phil 2196,1,2021-05-24 17:39:18,Über iPhone nicht Spiel bar,Jedes Mal Interner serverfehler,0,10.1.1,bugs_performance,negative,False,unknown,Game constantly shows internal server errors on iPhone making it unplayable.,
7377552599,de,joeljukka,5,2021-05-23 09:14:32,Suchtpotenzial!!!,Spass,0,10.1.1,praise,positive,False,unknown,Player finds the game fun and addictive.,
7294298607,de,V.K..,3,2021-05-03 19:57:55,"Gutes Spiel,  aber…","Sehr schönes Spiel, macht viel Spaß 
Jedoch ist es sehr traurig das es nur 103 Levels gibt und seitdem ich es installiert habe keine dazu gekommen sind",0,10.0.1,live_events,neutral,False,unknown,Player enjoys the game but is disappointed that no new levels have been added since install.,
7294104235,de,/:-3,1,2021-05-03 18:54:50,Downgrade 😫,Die Ansicht ist zu klein und wird teilweise durch Einblendungen verdeckt. Die Level werden zu groß und zu unübersichtlich. Warum wird das Spiel durch dieses aufblähen kaputt gemacht. Lets go back to the roots. Schade....,0,10.0.1,ux_ui,negative,False,unknown,"Player dislikes the new UI as levels are too large, cluttered, and partially obscured by overlays.",
7250959398,de,Rainer Pabst,1,2021-04-22 13:31:26,Geld her!,"Sorry, aber das letzte Update dient nur dazu, den Spielern noch mehr Geld abzuzocken. Man hat mittlerweile keine Chance mehr, ohne Power-ups einen vorderen Platz zu erreichen. Der Wingman hat ohne zusätzliche Verstärkung kaum noch eine Wirkung. Ich war bisher immer der Meinung, dass ein tolles Spiel auch finanziell belohnt werden soll, aber nach dem letzten Update werde ich keinen Cent mehr dafür ausgeben. Nach dem letzten Update kann man jetzt auch noch Geld fürs Sparschwein ausgeben. Rovio hat anscheinend eine eigene Ideenschmiede um den Spielern noch mehr Geld abzuzocken.",0,10.0.1,monetization,negative,True,unknown,"Player accuses the latest update of being purely designed to extract money, vowing to spend nothing more.",
7207676169,de,Scuf_Aim94,1,2021-04-10 21:00:56,Angry Birds,Das Spiel ist seid heute nicht mehr Spielbar wenn ich ne Runde starte schließt sich das Spiel einfach wieder habe IPhone XR,0,10.0.0,bugs_performance,negative,False,unknown,Game crashes immediately upon starting a round on iPhone XR after today's update.,
7173894928,de,CptPierce,3,2021-04-02 08:17:46,Crasht,Seit dem letzten Update kann ich nicht mehr im Wettbewerbsmodus gegen andere spielen: das Spiel stürzt reproduzierbar ab.,0,9.10.0,bugs_performance,negative,False,unknown,Game reproducibly crashes in competitive multiplayer mode since the last update.,
7169473140,de,Spitzname618903678,1,2021-04-01 05:35:38,Abstürze,"Klicke ich auf den Pokal (um Spiele gegen andere Spieler zu starten), schließt sich die App. App ist auf dem neuesten Stand sowie ich Systemupdate durchgeführt. Super schade :(",0,9.10.0,bugs_performance,negative,False,unknown,App closes every time the trophy button is tapped to start multiplayer matches.,
7104495308,de,Mark.Jay75,4,2021-03-15 05:49:17,Möglichkeit der Zusatzpunkte,Die o.a. Funktion ist leider defekt. Beim Klick des Buttons (Pokal-Symbol) schließt die App automatisch. Der Fehler sollte schnellstens behoben werden!,0,9.10.0,bugs_performance,negative,False,unknown,Trophy button crashes the app and player requests the bug be fixed urgently.,
7101460541,de,Leon h...,5,2021-03-14 10:17:59,Klassisch,"Wenigstens gibt es noch ein OG angry birds spiel.
Die music ist nicht so geil die OG Music is geiler als die Music aus diesem Game.",0,9.10.0,praise,positive,False,unknown,Player appreciates this classic Angry Birds experience but prefers the original music.,
7101050059,de,Ostsee 1952,3,2021-03-14 06:30:33,Abbruch,Seid dem update stürzt das Spiel ab nachdem ich auf den Pokal drücke🙈,0,9.10.0,bugs_performance,negative,False,unknown,Game crashes after pressing the trophy button since the latest update.,
7099082087,de,Yogi der Bär,1,2021-03-13 17:09:07,App schließt sich nach Update 9.10.0,"Seit dem Update auf Version 9.10.0 schließt sich die App dauernd ohne Grund. 
Aber auch vor dem Update hat die App viele Bugs.
Es kommt des Öfteren vor, das man Power Up‘s aktiviert aber dann friert die App ein und man verliert die Power up‘s und man muss neu laden. Cheater sind immer noch sehr aktiv und Rovio bekommt das nicht in den Griff",0,9.10.0,bugs_performance,negative,False,unknown,"Update 9.10.0 causes constant crashes, freezes that waste power-ups, and unresolved cheating issues.",
7097479119,de,Abrafaxfan,1,2021-03-13 08:32:21,Nur noch Absturz nach dem Update 11.3.21,"Warum sollte jemand so blöd sein und hier noch Geld ausgeben. Nach dem Update nur noch Absturz, wenn man in den anderen Spielmodus mit der Schar wechseln will.",0,9.10.0,bugs_performance,negative,True,unknown,Post-update crashes when switching game modes make spending money unjustifiable.,
7090667881,de,ChristBaumKugel,1,2021-03-11 12:00:49,Spiel stürzt nach Update nur noch ab,"Achtung, führt nicht das aktuelle Update durch! 
Wer gern die Turniere spielt, der kommt nicht mehr rein. 
Das Spiel stürzt in dem Moment ab, sobald man auf den Turnier-Button tippt. (Zumindest unter iOS Version 14.4.1)

Sehr schade ist natürlich auch diese unglaublich lange Werbung. Ständig diese 30sek-Werbungen. Ich hoffe, dass man die mal auf max. 10-15Sek. begrenzen könnte.
Ansonsten denke ich, dass ich in der nächsten Zeit das Spiel lösche, weil der „Nerv-Faktor“ schlichtweg zu hoch ist. 

Sehr schade... aber vielleicht ändert sich was 🤷🏻‍♂️",0,9.10.0,bugs_performance,negative,True,unknown,Game crashes on tournament button after update and excessive 30-second ads are pushing player to uninstall.,
7034424600,de,Kate's Dirty Sisters,1,2021-02-24 21:03:32,Pay to win Abzocke!,"Habe mir auf YT walkthrougs aus dem Jahr 2017 angeschaut und festgestellt, dass meine aktuelle 2021er iPhone Version des Spiels mit der alten Version unterscheidet. Bspw. wurde im Level 39 die Anzahl der Schweine reduziert, die zu erreichende Punktezahl deutlich erhöht. Wie lässt sich denn die Veränderung erklären? 

Während AB1 mir immer noch Spaß macht, werde ich von diesem Game frustriert. Aber das ist ja auch das Ziel der Entwickler!",0,9.9.0,monetization,negative,False,unknown,"Player accuses Rovio of deliberately increasing difficulty to force spending, comparing unfavorably to original AB.",
6998612293,de,milli4:),3,2021-02-15 20:16:24,Spiel schön aber Werbung teilweise nicht altersgerecht,Das Spiel macht sehr viel Spaß!! Tolle Grafik und auch für Kinder gut spielbar. Aber die Zombiespiel-Werbung zwischendrin geht gar nicht... Die App ist ab 4 und da sollte auch die Werbung für diese Altersklasse geeignet sein.,0,9.9.0,ads,neutral,False,unknown,Game is fun and kid-friendly but age-inappropriate zombie ads are a serious concern for a 4+ rated app.,
6916409141,de,Juli Ba,1,2021-01-26 16:33:00,Liga wird nicht mehr ausgewertet,"Obwohl ich seit mehreren Wochen immer in der Liga mitspiele, sieht es nach Beendigung der Liga so aus, als ob ich nicht mitgespielt hätte. Dementsprechend bekomme ich auch keine Belohnung/Coins :(",0,9.8.1,economy_rewards,negative,False,unknown,"League participation is not being tracked, resulting in no rewards or coins after weeks of playing.",
6887180993,de,Anjinho,1,2021-01-19 04:27:59,Zu viel und zu lange Werbung!!!,"Langsam ist es genug! Zu oft muss man Werbung sehen! Zu lange Spots! Nach so vielen Jahren, gebe ich nun auf! Schade!!!",0,9.8.1,ads,negative,True,veteran,Long-time player is quitting due to excessive and overly long ad frequency.,
6839048221,de,Schwarzfuss 65,5,2021-01-06 20:19:56,Antrinkest Friends,Super 👍🏿 spiel. Macht sehr viel Spaß 😉,0,9.8.0,praise,positive,False,unknown,Player finds the game very fun and enjoyable.,
6809623570,de,igtkkviv,5,2020-12-30 06:38:01,Ben,Ben,0,9.8.0,other,neutral,False,unknown,Review contains only a name with no meaningful content.,
6784380941,de,bad skorpion,5,2020-12-23 10:18:40,Toll,Voll ok macht Spaß immer weder gerne,0,9.8.0,praise,positive,False,unknown,Player enjoys the game and returns to it repeatedly.,
6762273817,de,DieDoris,1,2020-12-17 08:04:31,Neustes Update hat ein großen Fehler!!!,"Hallo zusammen,
Wenn man sich einen Werbespot ansieht erhält man die “Belohnung” nicht!
Bitte nachbessern",0,9.8.0,bugs_performance,negative,False,unknown,Latest update broke ad reward delivery so players receive no reward after watching ads.,
6761864151,de,Kat's 71,2,2020-12-17 04:56:44,Bonus funktioniert nicht,Schönes Spiel und macht auch Spaß. Leider.... funktioniert der Bonus nicht. 😢,0,9.8.0,bugs_performance,negative,False,unknown,Game is enjoyable but the bonus/reward system is not functioning.,
6755673799,de,Harald1967,1,2020-12-15 11:31:37,Ravio ist der größte Abzocker,"Man sieht sie Bewertungen in mittlerweile vielen, wenn nicht sogar allen Spielen von Rovio, das alle unzufrieden sind.

Lasst es euch gesagt sein - auch die, die es bisher nicht glauben - diese Entwicklerfirma ist der größte Abzocker hier im Store.

Was die mit den Spielern machen ist eine Frechheit.
Werben auch noch mit spielen ab 4+. 

Die nutzen sogar die Kinder aus. 
Spielspaß existiert für die nicht, sondern nur Geld scheffeln.

Kein Spiel von Rovio ist zu empfehlen.",0,9.8.0,monetization,negative,True,unknown,Player strongly condemns Rovio as exploitative and recommends avoiding all their games.,
6749706099,de,Carlo-nr.1,1,2020-12-13 17:24:19,Werbung nervt!,"Mitten im Level 6 des Starcups kommt anstelle der letzten Runde plötzlich Werbung. Diese funktioniert nicht, das Spiel stürzt natürlich ab. Alles bis dahin Gewonnene ist verloren.

Anmerkung eine Woche später: es passiert wieder und wieder.
Letztes Spiel in Runde 6, nicht laufende Werbung, alles im ...
Es macht keinen Spaß mehr, ich werde es deinstallieren.",0,9.7.2,bugs_performance,negative,True,unknown,Recurring crash during Star Cup round 6 caused by a broken ad interruption is costing all progress and driving the player to uninstall.,
6745311811,de,fussball1+,5,2020-12-12 13:55:54,Alles super,Ok,0,9.7.2,praise,positive,False,unknown,Brief positive review with no specific feedback.,
6669631482,de,n u t z e r,5,2020-11-21 11:15:35,Cooolll,Cool ohne Werbung,0,9.6.0,praise,positive,False,unknown,"Player finds the game cool, especially without ads.",
6652073565,de,alashkar55,5,2020-11-16 14:07:58,ssc67676665,Perfect !,0,9.6.0,praise,positive,False,unknown,Short positive review calling the game perfect.,
6612646263,de,Illu76,4,2020-11-05 19:37:55,Das gute alte AB,ich finde die ganzen Update haben das Spiel verschlechtert das Spiel (AB friends)was immer gespielt habe seit dem die neuen Updates raus kamen bemerkte ich das es nicht mehr so viel Spaß macht 😫,0,9.6.0,live_events,negative,False,veteran,Long-time player feels recent updates have diminished the fun compared to earlier versions of the game.,
6535549021,de,Yuhni,1,2020-10-14 21:40:43,Trauerspiel,"Warum ändern, wenn etwas gut war? Zurück mit dem alten Angry Birds. Das was die Leute lieben und schätzen..",0,9.5.1,live_events,negative,False,unknown,Player wants the game reverted to its original beloved state before updates changed it.,
6463833925,de,doggohunde,3,2020-09-24 15:14:20,AB Friends,"Das Spiel finde ich gut, man spürt so ein bisschen den Geist von alten AB Spielen, aber #bringback2012",0,9.4.0,live_events,neutral,False,unknown,Player enjoys the classic AB feel but wants the 2012 version back.,
6453739881,de,Ulf 1217,1,2020-09-21 19:21:22,Schade,"Seit dem letzten Update bekomme ich die täglichen
free Birds nicht mehr.
Support ist leider nicht erreichbar.
Schade, hab das Spiel sehr gerne gespielt.",0,9.4.0,bugs_performance,negative,True,unknown,Post-update loss of daily free Birds and unreachable support has soured a previously enthusiastic player.,
6429320872,de,RieseZwerg,1,2020-09-14 20:05:00,nach update absolute Enttäuschung,"Nach dem update letzte Woche ist es nicht mehr möglich, durch das Schauen von Werbevideos zusätzliche powerups zu erhalten. Dadurch ist das Spiel für mich leider uninteressant geworden.... schade!",0,9.4.0,bugs_performance,negative,True,unknown,"Update broke ad-rewarded power-up system, making the game no longer worthwhile for this player.",
6414133402,de,Bigfootdemau,1,2020-09-10 10:09:29,Herausforderung?,"Das Spiel ist viel zu einfach, bin kein Profigamer und habe ein Level niemals 2 mal versuchen müssen",0,9.4.0,progression_difficulty,negative,False,unknown,"Player finds the game far too easy, never needing to retry a level even as a casual gamer.",
6360580789,de,Db_Berlin,1,2020-08-25 21:02:05,Abzocke,"An sich ein schönes Spiel. Nur um unter too 10 zu kommen muss man mehr investieren als die vorgegebenen Vögel.
Und das kostet nach einer Weile Geld, den nicht alle Mitspieler sind echt. Man spiel gegen eine Software, die uns zum investieren zwingt, wenn wir top sein wollen. Schade",0,9.3.2,tournaments_fairness,negative,False,unknown,Player accuses the leaderboard of being populated by bots that force spending to compete for top positions.,
6299766691,de,Hanssss1122444,4,2020-08-09 19:38:22,Bring back 2012,I want angry birds stella and angry birds star wars 2 plss i miss them soooo much :(,0,9.2.2,feature_request,positive,False,unknown,Player requests the return of Angry Birds Stella and Star Wars 2.,
6245038913,de,RSC165,5,2020-07-26 19:25:56,"Das sollte man spielen,","2020... Quarantäne aber egal. Mir war langweilig und dann fand ich dieses Spiel🙃. Das Spiel was ich von klein auf gespielt habe, dass das Spiel immer noch Spaß macht hätte ich nie gedacht.   Wurde es jedem empfehlen.",0,9.0.0,praise,positive,False,returning,Returning player rediscovered the game during quarantine and is delighted it is still fun.,
6112591477,de,Acidisee,1,2020-06-23 14:46:50,Update,"seit Jahren spiele ich ABF, immer mit viel Spaß..... wenn nicht gerade Cheater in der Liga sind.

Mittlerweile habe ich über 500 ABF-Freunde. Das war ja auch ihr Prinzip: laden Sie Freunde ein, senden Sie täglich Geschenke und Sie bekommen von Ihren Freunden Geschenke zurück....... hab ich auch fleißig gemacht und das jeden Tag.
Jetzt kann man nur noch maximal 30 Geschenke täglich erhalten und senden?
Was ist das denn für eine Rechnung...... die geht bei mir nicht auf...... ich mache also täglich großes Minus und mittlerweile verliere ich viele Freunde.
Was habe ich mit ihren Serverproblemen zu tun ?",0,8.8.1,economy_rewards,negative,True,veteran,Veteran player with 500+ friends is frustrated by a new 30-gift daily cap that undermines the gifting system and causes friend loss.,
6049958312,de,Boogie Town bye bye,1,2020-06-08 08:42:08,"Since the Update, it’s fairly poo...","Like the title says, it’s now fairly poo. You can now use lots of power ups instead of one of each. Of course that means they’re all gone within five minutes, but wait!! You can buy more, with real hard earned cash!! If you don’t, you’ll always be last. Coool...",0,8.7.1,monetization,negative,False,unknown,"Update allows multiple power-up uses, draining supply fast and forcing real-money purchases to stay competitive.",
6006431671,de,Temardo,3,2020-05-28 20:44:54,Update für mehr Umsatz,"AB Friends ist eigentlich das einzige Spiel auf dem IPhone, welches ich regelmäßig spiele. 
Doch durch das letzte Update hat man kaum eine Chance mehr, wenn man kein Geld ausgibt. 
Bisher ist man gut über die Runden gekommen und hatte durchaus die Chance vordere Plätze zu belegen. Seit dem letzten Update kann man gleiche Items mehrmals pro Spiel verwenden. D.h. man verbraucht mehr, wenn man vorne mitspielen will und man soll offensichtlich dazu verleitet werden (mehr) Geld auszugeben. 
Schade",0,8.7.1,monetization,negative,False,unknown,Latest update makes it nearly impossible to place well without spending money due to multi-use power-up mechanic.,
5997230131,de,Eddi1971,4,2020-05-26 18:14:40,10 Jahre und immer noch richtig gut!,"Super, aber seit neusten hakt es. Support kann ich nicht erreichen. Ärgerlich wenn man den wingman kurz vor dem Sieg mehrmals nicht auswählen kann und die Powerups nicht reagieren! Spiel seit 10 Jahren immer noch super, aber das ärgert mich schon. Wie soll man den Support nutzen ?!",0,8.7.0,bugs_performance,neutral,False,veteran,Ten-year player enjoys the game but frustrated by wingman selection and power-up responsiveness bugs with no support response.,
5986834941,de,gkvkhgf,2,2020-05-24 07:29:20,:(,Ich sehe es wie Fast alle hier: ICH WILL DAS KLASSISCHE ANGRY BIRDS ZURÜCK!!! Kann mir jemand sagen warum Angry birds nicht mehr im App store ist?,0,8.7.0,feature_request,negative,False,unknown,Player wants the classic Angry Birds game back and asks why it was removed from the App Store.,
5984051018,de,raikerb,3,2020-05-23 15:16:00,bin entäuscht,"ich spiele AB seit jahren und dann kam dass hier. erst habe ich mich gefreut doch jetzt... 
Es hängt sich auf im Spiel. Setze ich ein Joker ein passiert nichts trotzdem ist er weg. Und die Grafik... naja.
3 Sterne aber wirklich nicht mehr",0,8.7.0,bugs_performance,negative,False,veteran,Long-time player disappointed by game freezes and jokers disappearing without activating after an update.,
5975721223,de,wiht pro,5,2020-05-21 18:21:30,Es war mal gut Ader is coll,Gutes Spiel,0,8.7.0,praise,positive,False,unknown,Brief positive review calling the game cool and good.,
5966412274,de,squidwardyur,4,2020-05-19 16:24:46,Geht,Ich finde dass spiel nicht schlecht aber ich möchte wieder Angry birds 1 spielen,0,8.7.0,feature_request,neutral,False,unknown,Player finds the game okay but wants to play the original Angry Birds 1 again.,
5932090876,de,hassan9474,5,2020-05-11 15:41:06,Der blöde Teil,Ich stand auf und dann könnte ich nie wieder spielen weil mein Handy nicht so richtig geht,0,8.7.0,bugs_performance,neutral,True,unknown,Player can no longer play because their phone stopped working properly.,
5924680069,de,JK4414,1,2020-05-09 19:31:43,stürzt nur noch ab,"iPhone XS

Seit nach jedem Level der unnötige Screen „deine bisherigen Erfolge“ eingeblendet wird, stürzt das Spiel auch nach jedem Level ab. Muss dann die App schließen und komplett neu starten. 
Ihr wart so stolz auf die „fliegende Münzen“-Animation, blöd nur, dass es nicht funktioniert. Habe schon zwei Anfragen an den Support geschickt, keine Antwort. Verstehe nicht, warum man immer alles verschlimmbessern muss. So macht das Spiel definitiv keinen Spaß mehr.",0,8.6.0,bugs_performance,negative,False,unknown,"Game crashes after every level since a new achievements screen was added, with no response from support.",
5901832248,de,Ludisohn,5,2020-05-04 13:46:19,"Super,macht echt Spaß",😀,0,8.6.0,praise,positive,False,unknown,Short positive review saying the game is super fun.,
5876475041,de,busmaster74,5,2020-04-28 19:38:03,Turnierbelohnung mit 1 Tag Verzögerung bekommen,"Daher jetzt von 1 zu 3 Sternen geändert. Nichtsdestotrotz hat das Spiel durch das große Update gelitten. 
Performance ist zwar besser geworden, aber dennoch hat es Spielfreude eingebüßt. 

Und warum kann man eigentlich nur den Ton im Ganzen ausmachen. Toll wäre die Musik separat ausstellen zu können",0,8.6.0,economy_rewards,neutral,False,unknown,"Tournament reward arrived a day late, and while performance improved post-update, overall enjoyment has declined.",
5846946985,de,whvdb,3,2020-04-22 06:56:12,3 Sterne,"Das Spiel kann man gut spielen. Der Schweine Turm ist super und gut gemacht.

Leider ist es im Turnier sehr darauf ausgelegt mit Geld, Goldmünzen Zukauf um sich gegen über den gegen Spieler einen Vorteil zu verschaffen.
Dazu kommt noch das wenn man mit dem Timer spielt werden Turniere einfach mal so verlängert..",0,8.5.0,monetization,neutral,False,unknown,"Tournaments are heavily skewed toward pay-to-win with gold coin purchases giving unfair advantages, and timers are extended arbitrarily.",
5780530634,de,Nolu 2,1,2020-04-08 11:53:25,Kein Spaß,Was ist los zur Zeit?? Macht endlich Fehlerbehebung!! Die Birds werden angeklickt und es passiert nichts auch nach mehreren Minuten!! Beim Neustarten sind die Birds aber weg obwohl nicht benützt!! Echt ätzend!!,0,8.4.0,bugs_performance,negative,False,unknown,Birds become unresponsive to clicks and disappear without being used after restarting.,
5765063719,de,moppelfather,2,2020-04-05 07:26:09,Enttäuscht,"Seit dem letztjährigen Update nervt es doch sehr. Das Spiel muss andauernd neu gestartet werden(iPhone ausschalten und wieder einschalten) . Komischerweise funktioniert die Werbung immer, aus einem prima funktionierenden Produkt welches ich immer sehr gerne gespielt habe ist eine Rovio Cash Cow geworden bei der nur noch die Werbung im Vordergrund steht und der Spielspaß deutlich in den Hintergrund getreten ist. Sehr sehr schade.",0,8.4.0,bugs_performance,negative,False,unknown,"Game requires constant restarts while ads work flawlessly, turning a formerly great product into a cash cow.",
5745737308,de,Isegrim von Oberwald,2,2020-04-01 12:24:11,Evolution rückwärts,"Ich vermisse die alten AB Versionen (1, Star Wars etc.). AB 2 ist wie so ein chinesischer Spielzeug Roboter, Blink klick zig mal unnötige Sequenzen bis man endlich spielen kann, total nervig. AB Friends ist ok, außer das es Pay to win ist sehr schade. AB ist nicht mehr was es einmal war...es waren mal die besten Spiele im Store.",0,8.4.0,monetization,negative,False,unknown,Player misses older Angry Birds versions and criticises Friends for being pay-to-win with excessive unnecessary sequences.,
5708583317,de,Navidski,1,2020-03-25 00:45:38,Rubbish,"Since they made changes, this game has become a boring, lazy permanently repetitive hideous game. 
It’s amazingly awful and unimaginative.
Been playing it for ten years, but not any longer. One star is actually far too much",0,8.3.0,live_events,negative,True,veteran,Ten-year veteran quits due to the game becoming repetitive and unimaginative after recent changes.,
5654498960,de,Buster Swanson,5,2020-03-13 11:49:25,Rovio rockt!,"Angry Birds hat mich noch nie enttäuscht. Egal welches Spiel oder welcher Teil. Immer wieder abwechslungsreich und unterhaltsam. 
Danke an das Rovio Team für extrem viele Stunden Spielspass!",0,8.3.0,praise,positive,False,unknown,Player praises Rovio for consistently delivering varied and entertaining Angry Birds experiences.,
5575647081,de,Marlon Lusso,5,2020-02-24 20:02:16,Angry Birds & Angry Birds 2,Echt cool,0,8.1.0,praise,positive,False,unknown,Brief positive review calling Angry Birds cool.,
5463044784,de,Nero uno,3,2020-01-29 16:28:03,Bleibt häufig hängen,"Seit dem letzten Update hängt sich das Spiel häufig auf. Außerdem nervt die Häufigkeit und Penetranz der Werbung. 
Auf meinem alten iPad ruckelten die Vögel beim Flug, das ist erfreulicherweise mit dem neuen iPad Pro verschwunden.",0,8.0.1,bugs_performance,negative,False,unknown,Game frequently freezes since the last update and ad frequency is annoyingly high.,
5452411541,de,MrRobotic,1,2020-01-26 20:21:07,Sehr ärgerlich,"Ich hab das Spiel wirklich häufig und gerne gespielt. Nun das Update auf meinen iPad installiert und was passiert?

ES LÄUFT NICHT MEHR !!

Beim Start wird es sofort wieder beendet. Na super, was für ein Mist",0,8.0.0,bugs_performance,negative,False,unknown,Game immediately crashes on launch after the latest update and is completely unplayable.,
5426650584,de,Guest 1288 ?,5,2020-01-20 09:44:15,Angry Birds friends,"Guest 652, hängt ständig fest. Heute,16.1.20 kein spielen möglich.Bleibt ständig hängen. Habe es gelöscht und neu heruntergeladen. Bleibt nach kurzer Zeit wieder hängen.",0,7.9.0,bugs_performance,negative,False,unknown,Game constantly freezes and remains unplayable even after deleting and reinstalling.,
5426507047,de,05erFan,1,2020-01-20 08:48:41,Miserabel,Hängt nur noch fest,0,7.9.0,bugs_performance,negative,False,unknown,Game does nothing but freeze.,
5415706118,de,SF710,1,2020-01-17 16:40:18,Einfach nur teuer wenn man weiter kommen möchte,Ich habe bisher alle alten Angry Bird Versionen gespielt. Bei dieser Version finde ich es aus meiner Sicht einfach nur unverschämt zu welchem Preis es die Powerups gibt ohne die man aber nicht wirklich weiter kommt. Da wird einem das Geld aus der Tasche gezogen. Ich habe mich entschlossen keine Version mehr von Angry Birds weiter zu nutzen und habe alle wieder deinstalliert.,0,7.9.0,monetization,negative,True,unknown,"Player finds power-up prices outrageous, feels progress is gated behind spending, and has uninstalled all Angry Birds games.",
5365239804,de,Bestuli,1,2020-01-05 17:46:42,"SCHLECHT !! SEHR SCHLECHT ,!","Was für ein schlechtes Update !! Die vorherige Version war um Schaltjahre BESSER !! Immer gegenüber der vorherigen 
Version : Design : Kleiner , unübersichtlicher ! Spiel : ""hakelig"" , Vögel kann man erst im 2. oder 3. Versuch abschiessen ! Return : dauert  ""ewig"" bis ein neuer Durchgang startet ! Power-Ups : häufig wählt man 3 oder 4 aus und DANN stürzt das Programm ab : Power-Ups WEG , Spiel KOMPLETT neu starten! Ich spiele seit Jahren AB , jetzt überlege ich ernsthaft den ganzen Schrott zu löschen ! SCH......ADE !!!!",0,7.8.1,bugs_performance,negative,True,veteran,"Long-time player seriously considering quitting due to crashes, lost power-ups, sluggish controls and poor design after update.",
5299199087,de,NicknameiPhoni,1,2019-12-21 08:45:01,Häufiger Absturz. Letztes Update ist übel!,"Wenn es funktioniert hat, ist es ein schönes Spiel gewesen, aber es ist oft auf ipad2, 32 GB nicht spielbar...
Das ipad2 ist das weltweit verbreitetste ipad und läuft max. auf iOS 9.3. bitte bedenkt das!
Die neue Überarbeitung sieht aus wie AB2 und ist in meinen Augen überladen, die Spielfläche zu klein und in der Gesamtdarstellung häßlich. Schade! Spiele seit bestimmt 2012 mit und nun sieht es wohl nach Abschied aus.... 😢
Könnt ihr das nicht rückgängig machen? 😇😉
Viele gehen wahrscheinlich...",0,6.0.6,bugs_performance,negative,True,veteran,Player since 2012 finds the game unplayable on iPad 2 after the redesign and hints at leaving.,
5268571040,de,lillynea22,4,2019-12-13 17:47:52,Es geht,"Also ich finde das Spiel macht Spaß aber des nervige ist das es nur mit Internetverbindung geht 🙁 oder wenn man alles zerstört hat dann hat man nur 2 Sterne  oder 1 Stern 
Aber sonst sehr cooles Spiel!😜",0,7.7.0,bugs_performance,positive,False,unknown,Game is fun but requires internet connection and scoring feels off when destroying everything.,
5264571371,de,heutigernutzer,1,2019-12-12 17:12:37,Aktuelle Version ist Mist,"Die aktuelle Version speichert keine Spielstände, wenn man ein Spiel mit 3 Sternen erfolgreich beendet hat.

Das ist Murks hoch 10",0,7.7.0,bugs_performance,negative,False,unknown,Current version fails to save progress after completing levels with 3 stars.,
5263224442,de,Finanzer,1,2019-12-12 10:29:33,Seit Update schlecht,Slingscope ist deaktiviert und kann nicht mehr gewählt werden. Das Designe kann man vergessen. Leider muss man mindestens 1 Stern vergeben. Hoffentlich kommt bald Nachbesserung!,0,7.7.0,ux_ui,negative,False,unknown,Slingscope is disabled after update and the new design is considered a step backwards.,
5262782093,de,Bemmi09,5,2019-12-12 08:17:51,Bennet,"Alle Spiele sind super, super toll. Es lohnt sich die Spiele zu Laden.aber ich kann es plötzlich nicht mehr laden, was ist los. ?
Alles wieder zu spielen und es macht einen riesigen Spaß.
Weiter so , es geht super weiter und bringt unglaublich viel Spaß.Immer weiter so.Es macht immer noch großen Spaß",0,6.0.6,praise,positive,False,unknown,Player loves all the games and finds them great fun despite occasional loading issues.,
5253359313,de,Fridajule,1,2019-12-09 19:26:17,Schlechter geworden!,Seit dem letzten Update nicht mehr gut. Schlechtere Grafik und bleibt ständig hängen. Muss dann das Gerät runterfahren und wieder hoch wenn ich weiterspielen will. Bitte schnellstens nachbessern.,0,7.7.0,bugs_performance,negative,False,unknown,Latest update caused worse graphics and constant freezing requiring device restarts.,
5249659161,de,Glubsche4711,2,2019-12-08 18:59:51,V,Die neue Version ist unansehnlich,0,7.7.0,ux_ui,negative,False,unknown,New version's visual design is considered unappealing.,
5247861447,de,Betula123,3,2019-12-08 09:23:41,Fehler in Star Cup,"An sich noch gut bis auf das neue Design. Und es nervt, dass im Star Cup in den Leveln die Punkte der Gegner oft falsch angezeigt werden.",0,7.7.0,bugs_performance,neutral,False,unknown,New design is disliked and opponent scores in Star Cup are often displayed incorrectly.,
5245609192,de,TesterBln,1,2019-12-07 19:11:23,"Rovio, Rovio...","...was für eine gequirlte Secihße! Ihr spart an Entwicklern und Programmieren, drückt uns Werbung ohne Ende auf, gestaltet eure Spiele, dass man gezwungen ist, etwas zu kaufen... Und dann stürzen eure Spiele auch noch ständig ab und keiner hat Bock, sowas zu spielen. Hochmut, Gier und Sparmaßnahmen kommen vor dem Fail, erm, Fall!",0,7.7.0,monetization,negative,True,unknown,"Player slams Rovio for forced ads, pay-to-win design, crashes and cost-cutting on development.",
5243482258,de,ernestoistda,1,2019-12-07 08:44:07,"Ärgerlich,Webung","Das ist die größte Schweinerei.Da werden angeblich beim Update 
Spielverbesserungen angekündigt,in Wirklichkeit wird da nur Werbung eingebaut,mitten im Spiel.Man kann sie auch nicht wegdrücken und muß den Schrott anschauen bis zum Ende.
Leider muß man einen Stern vergeben!",0,7.7.0,ads,negative,False,unknown,Update secretly added unskippable mid-game ads instead of the promised improvements.,
